gene_short_name	Day04_BR2	Day04_BR3	Day04_BR4
Migut.N01960	1.144444424	1.032418557	1.89537528
Migut.D00983	2.507941881	2.16790428	3.564411965
Migut.J01053	0.692193365	0.862317559	0.387857974
Migut.M01728	25.54420961	28.72679192	29.75625011
Migut.N00291	7.135626161	6.312754151	10.2441389
Migut.N00291	7.135626161	6.312754151	10.2441389
Migut.M01905	9.008931487	9.984970146	7.237079191
Migut.D00618	1.879471338	1.987980633	1.95864704
Migut.A00059	17.36736696	19.27743167	13.04559729
Migut.D01208	0.579321341	0.309301866	0.844654158
Migut.L00030	41.62496649	32.4533801	51.23973563
Migut.O00196	14.40739053	16.20339378	12.73406942
Migut.H00196	9.350321869	7.28605239	8.543281531
Migut.A00740	4.310268706	3.739561872	6.191981248
Migut.D00484	10.89051782	8.807758698	14.06932984
Migut.D00484	10.89051782	8.807758698	14.06932984
Migut.E00659	1.233322212	2.102500452	1.558803812
Migut.N02547	5.26066957	6.007478995	4.605813436
Migut.H00965	1.650770997	0.685496707	1.32139933
Migut.H00965	1.650770997	0.685496707	1.32139933
Migut.D01319	37.95934121	55.88678563	32.75933187
Migut.N01655	1.270549436	3.287394145	1.525562761
Migut.F00194	87.00048357	75.8110078	106.145347
Migut.F00194	87.00048357	75.8110078	106.145347
Migut.F00397	1.924690372	1.036857158	1.436565714
Migut.M00147	46.03648513	49.73386548	40.70962031
Migut.B01320	40.08773468	28.61876735	19.67111364
Migut.N01851	13.99797827	20.58173042	9.521860979
Migut.M01379	31.29358943	35.47373577	37.63290455
Migut.M01379	31.29358943	35.47373577	37.63290455
Migut.I00916	0.42708628	0.138796602	0.200663695
Migut.D02345	5.107415819	4.884039511	1.727473427
Migut.M01391	152.5700926	140.8840709	164.8556496
Migut.D01171	177.1179548	134.005869	200.168291
Migut.N02034	1.640615595	1.660619001	2.893298397
Migut.A00675	59.93053412	55.03328627	57.09070248
Migut.A00675	59.93053412	55.03328627	57.09070248
Migut.A00675	59.93053412	55.03328627	57.09070248
Migut.J00674	3.247829212	5.280459244	3.370930972
Migut.H00521	2.524130151	2.130144883	2.053089381
Migut.H00789	7.805110125	7.746455297	5.327470714
Migut.A00240	2.147847339	3.026129625	2.271926908
Migut.H02320	1.081926082	1.57247655	0.97431046
Migut.L01380	1.108016485	1.435553422	1.277191343
Migut.L01301	86.70738614	102.2871749	116.8548951
Migut.L01301	86.70738614	102.2871749	116.8548951
Migut.L01301	86.70738614	102.2871749	116.8548951
Migut.C00816	8.710302487	8.037838326	10.36741443
Migut.C00816	8.710302487	8.037838326	10.36741443
Migut.E01219	25.25238819	21.28095796	26.91580974
Migut.M02004	7.847654872	5.288881029	10.42683124
Migut.M02004	7.847654872	5.288881029	10.42683124
Migut.N01559	49.54503588	57.50718152	54.22199325
Migut.H01394	7.363681869	8.094260047	5.894436179
Migut.O00752	2.502859932	2.405315574	5.409380887
Migut.K00866	3.142737665	1.646140804	2.2298072
Migut.I00317	7.502854481	9.406029977	8.324550717
Migut.L01947	6.754283821	5.99872684	4.113176981
Migut.A00402	9.784195935	8.932332404	6.098194467
Migut.E00615	2.059496172	1.763898088	3.091074792
Migut.L01269	1.827330746	2.682951784	2.507538559
Migut.H00612	56.25490582	47.47573825	56.44743877
Migut.A00694	9.125351406	6.841935828	8.623494271
Migut.J00271	182.3788645	174.8989592	129.5400202
Migut.I00934	73.63983082	81.82654506	90.62736903
Migut.G00090	13.82804573	13.06353614	16.49971566
Migut.A00051	317.8993728	237.0906199	405.5059836
Migut.N01487	0.651320994	0.436907563	0.962521012
Migut.G00864	2.116096941	1.082717525	0.816692465
Migut.I00216	1.397175521	0.783255187	1.761484307
Migut.D02479	6.650619036	5.685346618	7.352141314
Migut.C00055	5.912871022	5.878373546	6.819860489
Migut.O00715	15.60665306	8.738151265	21.68680155
Migut.O00441	10.8698227	10.12182404	12.48023785
Migut.H01274	3.253178211	2.346317268	2.055856348
Migut.D00115	0.705512537	0.329591347	0.529447942
Migut.E01674	7.535190819	6.001624567	8.528463121
Migut.L01355	27.88371361	19.07425149	15.99281392
Migut.C00474	0.642615934	0.686190179	0.936938073
Migut.F00073	4.862319301	6.282632089	4.800867242
Migut.O00532	5.579353893	4.17945933	6.742977501
Migut.D01944	0.566417069	0.515651616	0.496998522
Migut.F01367	2.108983568	1.951723527	3.400490148
Migut.F01367	2.108983568	1.951723527	3.400490148
Migut.I00606	0.746577952	0.589043414	0.776901151
Migut.I00606	0.746577952	0.589043414	0.776901151
Migut.I00606	0.746577952	0.589043414	0.776901151
Migut.H01090	9.271228525	8.187249391	10.96766903
Migut.N01725	19.70290742	13.45831333	20.07490113
Migut.N01725	19.70290742	13.45831333	20.07490113
Migut.H00190	101.9965968	119.0562747	100.6212297
Migut.N00007	47.60136107	60.44030042	59.28153707
Migut.N00007	47.60136107	60.44030042	59.28153707
Migut.B00191	16.88603171	16.88432258	17.53122692
Migut.G01146	0.881034467	0.823178388	1.586801744
Migut.N00686	6.447895071	5.12147546	5.403853214
Migut.N02890	38.90020652	27.44451148	43.22058229
Migut.B01785	50.13808374	48.44445714	55.69824632
Migut.H00154	36.2810079	29.94915491	33.09519743
Migut.E00283	0.162701121	0.675630252	0.683749624
Migut.I01133	3.424398117	3.341724593	1.918799258
Migut.H00916	37.16525376	43.3928648	34.01885343
Migut.H00106	2.166823068	1.6196251	0.936622233
Migut.J00275	1.603251679	1.685214887	2.075435932
Migut.A00695	28.0940627	31.46502688	34.32235798
Migut.N02197	4.664119091	3.610373876	3.969115873
Migut.L01607	1.925387439	2.146116297	1.825132101
Migut.J00557	107.6629686	101.9770206	107.9275866
Migut.J00185	1.026028833	0.615430409	1.095079261
Migut.N02523	0.22853276	0.363783999	0.304890903
Migut.M01287	5.694437129	3.348363498	2.297357545
Migut.F01112	10.56906424	10.7443248	14.94980937
Migut.C01353	22.09238045	25.43185743	23.50455177
Migut.A00513	29.59685	25.84418106	26.80714929
Migut.G00999	73.57942806	77.58166683	64.45615582
Migut.D00637	1.635072975	0	0.135396566
Migut.A00223	2.915083524	2.929442054	3.220159188
Migut.A00223	2.915083524	2.929442054	3.220159188
Migut.H01834	313.7098479	398.5397303	344.622789
Migut.J01848	24.33844124	23.34472055	28.05808388
Migut.C00326	69.35442387	71.54392826	63.34565405
Migut.E00799	19.51050827	22.48435547	24.87928824
Migut.F01323	5.277057949	5.71314485	4.752166387
Migut.D01690	1027.380585	1075.767846	914.2007026
Migut.K00740	515.884436	599.5246961	532.7716056
Migut.K00740	515.884436	599.5246961	532.7716056
Migut.L01499	4.685471075	4.463622827	3.805753816
Migut.L01360	40.57449687	42.38337975	52.65226551
Migut.L01360	40.57449687	42.38337975	52.65226551
Migut.L01360	40.57449687	42.38337975	52.65226551
Migut.I01031	17.52642832	15.42516813	21.86171988
Migut.I01031	17.52642832	15.42516813	21.86171988
Migut.D00465	8.811544755	1.671879204	3.137991281
Migut.D00465	8.811544755	1.671879204	3.137991281
Migut.D00695	1.597844537	2.265115031	2.183177142
Migut.N00060	34.44291986	18.03893524	49.00826057
Migut.J00059	6.414927412	4.221182779	6.438478517
Migut.C00482	3.622236243	3.16666196	4.272956331
Migut.C00482	3.622236243	3.16666196	4.272956331
Migut.E00468	92.61317216	79.95771345	84.82359197
Migut.E00468	92.61317216	79.95771345	84.82359197
Migut.E00468	92.61317216	79.95771345	84.82359197
Migut.N02602	26.96468917	17.8295735	25.73540556
Migut.A00949	0.283172117	0.302373339	0.510011839
Migut.A00949	0.283172117	0.302373339	0.510011839
Migut.F01221	0.737402134	0.84208441	0.664055174
Migut.L01021	0.817536487	1.163962234	0.74790484
Migut.H01309	5.87766168	4.24771242	4.639930573
Migut.N01164	0.589810446	0.839738771	1.618724404
Migut.F00873	406.9657571	492.3262308	414.7684335
Migut.G00510	127.3051212	119.6738456	133.0224718
Migut.L00720	77.97277491	72.96670986	87.95033467
Migut.F00550	1.050828537	2.150658508	1.712363393
Migut.E00571	13.54896408	12.69193716	10.71948246
Migut.J00736	70.71440349	56.17884508	75.41985932
Migut.J00736	70.71440349	56.17884508	75.41985932
Migut.C00885	3.703062068	4.076767369	2.946971306
Migut.M00096	29.27204757	31.27971353	33.41682577
Migut.N02263	105.1477697	92.13208761	89.32788437
Migut.M00733	8.944874464	6.069121893	12.6581043
Migut.D02046	6.307932494	4.096008405	6.345787401
Migut.F01957	20.45951339	20.4502233	21.72958071
Migut.N00921	16.05779633	13.00405288	17.70263205
Migut.N00921	16.05779633	13.00405288	17.70263205
Migut.E00154	13.70107019	10.91973101	14.7296934
Migut.F01071	14.32722073	12.70097098	14.50648055
Migut.M01248	19.17155017	24.15536599	20.39867728
Migut.M00718	3.063999895	4.060697988	2.817941028
Migut.O00789	1.981726299	1.165815677	0.9253536
Migut.H02016	18.71865195	10.25638286	12.09851278
Migut.E00813	5.215827039	5.249594406	3.325954319
Migut.N00157	2.898093416	2.406915917	2.029867478
Migut.E00338	20.22664068	20.65770022	19.30874318
Migut.H01910	46.62208078	38.56677924	45.53899943
Migut.N03018	12.44403592	13.18148341	14.85727524
Migut.J00298	6.419221609	9.147543657	5.046002629
Migut.E00164	36.48159985	26.64186337	38.44852955
Migut.C00902	2.863402424	2.903499629	2.358709521
Migut.E01828	0.690684692	0.625773158	0.603136545
Migut.O00218	34.66596491	35.0131745	29.00239491
Migut.O00218	34.66596491	35.0131745	29.00239491
Migut.H02209	6.50229456	9.961302068	8.96793304
Migut.H02209	6.50229456	9.961302068	8.96793304
Migut.L00327	0.455648545	0.541834183	0.472497396
Migut.F00666	26.86139574	18.45673687	33.16457738
Migut.B01662	14.9187438	15.23729981	23.57680166
Migut.C00452	0.28561146	0.42050009	0.810577982
Migut.N02079	34.10168459	33.49624652	38.19027095
Migut.B00694	2.058766113	1.736556559	2.883980452
Migut.F00802	45.34472043	42.68716123	48.27445692
Migut.F00802	45.34472043	42.68716123	48.27445692
Migut.F00802	45.34472043	42.68716123	48.27445692
Migut.F00802	45.34472043	42.68716123	48.27445692
Migut.F00802	45.34472043	42.68716123	48.27445692
Migut.I00536	6.874738643	5.79115301	5.81750981
Migut.C01179	25.62998215	18.69090556	27.71699569
Migut.O00230	14.54663799	15.03097017	14.89533373
Migut.O00230	14.54663799	15.03097017	14.89533373
Migut.D01169	71.70521349	59.71522316	78.27022088
Migut.D01677	0.413110243	0.22873006	1.047166081
Migut.F00516	3.989754109	3.989795177	3.94323516
Migut.G00475	1.319949819	1.872744692	1.452805152
Migut.E00637	13.06658222	10.6488424	12.06063269
Migut.N02610	42.85648236	49.92985103	58.92310934
Migut.O00969	20.04615002	13.42634584	23.37946534
Migut.M00912	8.950543225	11.4663701	11.87828112
Migut.H01267	74.89914165	49.4464563	90.32840505
Migut.A01045	18.74064092	20.05997019	21.62822708
Migut.D01557	41.96797854	38.98270069	33.37326238
Migut.E01515	9.512407521	9.057572919	9.057298021
Migut.E01515	9.512407521	9.057572919	9.057298021
Migut.K00587	2.079852172	2.396701781	2.310003895
Migut.C00483	44.36498004	45.07215524	34.32608252
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.A00493	42.49575113	30.11685232	31.94449776
Migut.F01340	3.064611448	4.383420627	3.679712863
Migut.N02710	65.53623885	61.32037091	68.91728577
Migut.E01310	2.793249665	2.206678402	2.454062758
Migut.D01697	75.10498271	57.16915929	83.83625735
Migut.J01516	0.856604603	0.622496617	0.771400966
Migut.F00271	223.8738419	91.75642929	271.7859193
Migut.D02152	12.71328479	11.0787275	14.738603
Migut.G00407	1.974135476	2.221330032	1.605732011
Migut.O00573	7.220467099	5.152522277	7.996320364
Migut.N02700	96.27776838	87.20987039	63.61211132
Migut.N02700	96.27776838	87.20987039	63.61211132
Migut.B00778	2.997633787	2.602748885	2.617666941
Migut.B00103	133.7671368	117.9626148	124.5107823
Migut.C00393	13.30813604	12.2015999	17.36517943
Migut.C00393	13.30813604	12.2015999	17.36517943
Migut.N02123	20.28466268	18.6714943	22.9015025
Migut.N01042	9.100289628	6.706345965	11.85021152
Migut.J00295	19.20124421	22.03198447	20.84891221
Migut.H00357	2.195923777	2.120111792	2.307086222
Migut.H00357	2.195923777	2.120111792	2.307086222
Migut.H00357	2.195923777	2.120111792	2.307086222
Migut.H00357	2.195923777	2.120111792	2.307086222
Migut.L01181	122.8053948	110.7608206	107.1493193
Migut.D00251	58.08040535	64.05343252	62.52082649
Migut.E00356	4.757448244	6.369004619	4.944994064
Migut.M00506	6.608992443	4.987492588	5.64640658
Migut.D01552	82.88989954	83.46409479	71.70943126
Migut.C01122	33.34361686	31.16287998	35.8235311
Migut.K00705	10.40861051	7.489843941	13.98663346
Migut.B00864	12.10958946	10.42236823	15.77693303
Migut.F00124	9.47969659	3.650231992	13.49329002
Migut.F00124	9.47969659	3.650231992	13.49329002
Migut.L00224	6.071072013	5.705566638	4.795791656
Migut.F01497	2.554709706	2.67473397	3.100100842
Migut.N00858	46.75320748	45.12885539	58.59501144
Migut.N02793	1.703018366	0.606165319	0.876356995
Migut.D00195	127.8682104	136.1460342	152.0045784
Migut.M01910	123.1107043	121.7865144	158.5659846
Migut.B01347	22.32482631	20.7427609	21.43765064
Migut.N01976	8.508435294	8.223177636	11.34322341
Migut.J00813	509.6216769	420.4581243	575.5640905
Migut.J00813	509.6216769	420.4581243	575.5640905
Migut.J00813	509.6216769	420.4581243	575.5640905
Migut.J00813	509.6216769	420.4581243	575.5640905
Migut.M01246	11.46623075	8.097233145	17.32960416
Migut.A00980	0.592920941	1.083348058	1.471315248
Migut.A00980	0.592920941	1.083348058	1.471315248
Migut.A00980	0.592920941	1.083348058	1.471315248
Migut.A00980	0.592920941	1.083348058	1.471315248
Migut.A00585	7.520594633	7.661087136	8.888966456
Migut.N02840	0.820616881	0.624741599	0.985323766
Migut.N02840	0.820616881	0.624741599	0.985323766
Migut.L00251	3.597880841	2.822095659	2.240007944
Migut.E00060	5.344942432	5.12199886	6.206157933
Migut.N02764	18.49577262	16.23535032	18.9760673
Migut.M01240	42.84207805	36.35419908	52.89778097
Migut.M00519	7.800091813	9.570820728	10.29658021
Migut.H02452	14.14338123	13.49468715	17.32568307
Migut.B01430	1.008295001	0.685150497	1.320731957
Migut.F01065	17.59047892	18.67023118	20.99400028
Migut.L01125	1.074212592	1.155742162	0.234512535
Migut.A00026	0.310882323	0.658392307	0.522591781
Migut.M01857	7.024614462	9.06363187	10.11283207
Migut.F00427	11.32775865	12.84022783	16.65046234
Migut.C00577	3.587370815	2.993835505	4.265576441
Migut.O00971	11.62326946	11.01891521	16.13471514
Migut.G01123	0.607884273	0.460957521	0.380813932
Migut.E00155	233.8382012	233.9698661	252.8502254
Migut.H00069	26.03659846	26.08549773	27.92728371
Migut.H00069	26.03659846	26.08549773	27.92728371
Migut.B00185	59.3349815	61.19854769	54.75286686
Migut.B00185	59.3349815	61.19854769	54.75286686
Migut.B01014	1.471068694	0.687233021	3.311865849
Migut.M01158	17.60753957	16.87310925	22.29802933
Migut.M01158	17.60753957	16.87310925	22.29802933
Migut.N00984	6.408070735	4.206106126	5.874098282
Migut.E01549	26.71900043	23.08635143	22.0157669
Migut.H01769	3.737975764	4.513396334	3.728682426
Migut.H00680	18.19602639	18.6524948	23.92360608
Migut.B00672	341.1241031	335.510301	369.7638036
Migut.I00370	14.55993554	11.34863178	13.64926334
Migut.D00131	1.977636555	1.007873688	1.726960062
Migut.N02589	5.281545243	3.53903795	2.065827432
Migut.N02589	5.281545243	3.53903795	2.065827432
Migut.K00851	0.51770648	1.382027286	0.710418167
Migut.D01949	0.183141373	0.177452365	0.488666382
Migut.O00632	100.4818122	99.18931619	110.7972665
Migut.F01421	32.71595482	39.68770697	29.36521053
Migut.K01484	75.39162387	63.61538025	69.14875638
Migut.C00664	1.336754736	1.237077286	1.696773694
Migut.M01683	1.022414052	0.691436281	1.420536182
Migut.D02021	0.723581436	0.391921761	0.453293339
Migut.E01586	7.923546893	8.295465487	10.00972833
Migut.J00368	13.13639239	10.50862636	13.92667249
Migut.F00032	40.06732922	44.57746381	28.43687462
Migut.F00032	40.06732922	44.57746381	28.43687462
Migut.F00032	40.06732922	44.57746381	28.43687462
Migut.J01101	13.74947729	10.58557518	15.1884175
Migut.G01139	16.65354887	16.10544481	16.92491297
Migut.K01285	219.7132353	179.3462182	217.5963251
Migut.K01285	219.7132353	179.3462182	217.5963251
Migut.J00562	2.782606347	2.809062703	2.419421745
Migut.N01423	12.64501108	10.09005786	12.1067096
Migut.E01565	1.660996405	1.369771102	2.02246657
Migut.F00318	92.53893766	57.50325398	125.2234618
Migut.D02402	1.84123435	1.638403362	1.894963242
Migut.M01187	58.43100844	49.5031873	56.39771555
Migut.D01006	0.609548615	1.075761066	0.731891764
Migut.N00988	1.521218764	1.02043691	2.248054395
Migut.C00367	87.21808853	80.01828425	86.54309289
Migut.K00491	4.010897241	2.63713543	3.344394918
Migut.G00326	57.15451147	64.01917466	87.35099146
Migut.G00326	57.15451147	64.01917466	87.35099146
Migut.J00860	31.21767441	35.4929089	33.131885
Migut.J00860	31.21767441	35.4929089	33.131885
Migut.D02593	2.165568852	3.271815396	3.65137624
Migut.I00767	150.989279	128.4985319	156.5244478
Migut.B00686	39.33508657	45.40880825	45.83946644
Migut.M01325	56.84189362	49.14251956	43.32927648
Migut.E01691	30.3670096	28.7040589	26.8144701
Migut.E01691	30.3670096	28.7040589	26.8144701
Migut.N02171	19.55889968	12.35104073	20.9741658
Migut.J00514	8.426914561	8.461110087	8.155039317
Migut.H01960	1.065100353	1.459563559	1.726484996
Migut.C00432	24.45203208	22.84630751	22.52607292
Migut.I00376	1.623432258	1.279497916	1.034308159
Migut.I00376	1.623432258	1.279497916	1.034308159
Migut.I00855	97.18043248	81.10876835	88.78253709
Migut.H02340	8.025650188	7.118254261	7.436854061
Migut.M00388	44.68925582	40.57106617	26.19064565
Migut.D02003	3.692347891	2.94861325	3.978730856
Migut.F00322	1.592044738	1.340843078	1.453882102
Migut.I00975	0.598431654	0.512539166	0.628725568
Migut.G01025	42.7512641	45.95825127	48.49346863
Migut.I00804	18.2084876	10.77475198	19.95010838
Migut.A00089	1.077750001	0.984598695	1.150281198
Migut.I00200	19.07892069	19.46312474	18.34999267
Migut.B01043	4.590611387	7.352834601	4.921426668
Migut.N00853	3.942206019	3.211106339	4.528637615
Migut.C00951	3.193256721	3.037807386	1.951945502
Migut.I00361	0.762175749	1.305562364	0.800758745
Migut.N02393	2.905677712	3.24855839	4.294005377
Migut.F01540	1.596847287	1.051494164	2.49255786
Migut.D00096	211.5956185	212.6618125	195.2803056
Migut.D00096	211.5956185	212.6618125	195.2803056
Migut.M01991	29.20578624	25.8816652	34.82752078
Migut.M01991	29.20578624	25.8816652	34.82752078
Migut.J01185	16.57890696	17.98334276	18.33076638
Migut.D01731	0.187428331	0.363212312	0.300063026
Migut.L02014	1.681283233	1.597501159	1.471281714
Migut.L00303	4.805419319	3.087760183	3.219008072
Migut.L00303	4.805419319	3.087760183	3.219008072
Migut.F01530	0.397520822	0.557124429	0.387812464
Migut.L01090	53.16937041	46.42424372	50.17419856
Migut.I00612	1.027319435	0.474003488	0.868028236
Migut.F01816	6.978760906	4.121167408	8.488299767
Migut.J00599	53.93668188	49.89053618	54.83827899
Migut.L01117	0.748618098	1.224050772	1.235951793
Migut.C01096	1.477738047	2.677716228	0.967819865
Migut.A00142	3.526899298	3.47245997	3.995726442
Migut.K00390	23.57305071	14.5625852	28.53724407
Migut.C01396	2.948163782	1.847114192	1.738894739
Migut.L00760	9.351379504	15.33483525	5.499577864
Migut.J00871	617.0958279	451.0379942	811.8957594
Migut.B00471	7.316508852	6.597974551	7.146018124
Migut.H01652	1.291924375	1.498451381	1.818680971
Migut.K00718	137.8801501	115.2875563	130.7007011
Migut.H00827	4.118216932	2.996501571	4.725992665
Migut.F00920	26.4715211	30.83177236	39.2954041
Migut.F00920	26.4715211	30.83177236	39.2954041
Migut.H00886	4.59302652	3.245245413	6.358594789
Migut.H00886	4.59302652	3.245245413	6.358594789
Migut.H00886	4.59302652	3.245245413	6.358594789
Migut.E00370	0.811873897	0.783029139	0.566027981
Migut.C00648	18.45285039	18.57019926	14.32597232
Migut.M02033	4.694706883	6.911923884	3.800695431
Migut.M02033	4.694706883	6.911923884	3.800695431
Migut.B01625	123.874571	125.8442123	135.3731092
Migut.B01625	123.874571	125.8442123	135.3731092
Migut.N00685	2.29451747	2.335074877	1.940177821
Migut.F01024	0.19922404	0.413647391	0.558157852
Migut.F01024	0.19922404	0.413647391	0.558157852
Migut.J01193	8.396885892	6.85475059	8.77464031
Migut.A00015	13.53126227	12.35820963	14.46173668
Migut.F00284	5.932583178	4.379654508	4.924763229
Migut.F00284	5.932583178	4.379654508	4.924763229
Migut.N01270	20.68769652	21.33665018	22.51811132
Migut.N01270	20.68769652	21.33665018	22.51811132
Migut.N01270	20.68769652	21.33665018	22.51811132
Migut.H01473	113.9648209	122.8355898	88.79411692
Migut.C00722	13.03829743	10.94514288	11.60895364
Migut.N03284	2.790107652	4.154062068	2.614722434
Migut.K01339	13.13211407	10.62177364	15.17625779
Migut.K01339	13.13211407	10.62177364	15.17625779
Migut.E01791	121.2696564	104.2470184	139.8179679
Migut.C00083	15.93466207	19.1780965	16.90924364
Migut.H00955	1.186229413	1.612118816	1.48906054
Migut.D02222	32.50268591	25.41774	37.31715196
Migut.L01909	8.298357088	6.891926827	9.713938089
Migut.D01188	19.75224053	14.88006336	24.71010473
Migut.D01188	19.75224053	14.88006336	24.71010473
Migut.A00987	2.781755216	2.674121056	3.91868153
Migut.D00335	124.1163132	129.199808	168.0526595
Migut.O00695	3.851696557	3.86032616	3.546819664
Migut.O00695	3.851696557	3.86032616	3.546819664
Migut.G00687	0.688311906	0.704360324	0.796947158
Migut.K01052	1.044865286	1.692167894	1.442768502
Migut.A00637	1225.725775	1319.256837	1003.679202
Migut.A00221	7.936257427	5.834830038	5.467546273
Migut.M00081	22.3594264	20.20041068	23.92239253
Migut.C01333	2.630334785	2.184537816	1.955120806
Migut.J00012	18.90042856	16.68031709	23.03705876
Migut.M00489	3.017341649	2.380655924	6.581702478
Migut.H01795	2.714402031	0.509546467	2.544864588
Migut.B00501	101.9729274	99.79809529	102.5117954
Migut.B00501	101.9729274	99.79809529	102.5117954
Migut.K00867	178.5947313	192.8581418	197.8687474
Migut.A00431	8.900758443	8.893481488	11.37407967
Migut.D01222	17.57689781	14.84149137	21.51764235
Migut.D00593	11.53512099	9.720998383	14.16512798
Migut.E00382	10.18908633	11.94956557	12.85541401
Migut.D02288	1.531587343	2.162415914	1.103396318
Migut.E00803	45.02154423	52.33092998	42.0517106
Migut.L00010	1.097463947	0.797529679	1.427548525
Migut.N03324	71.82506479	73.45854062	84.59371774
Migut.C00731	32.65328891	34.26895037	42.80081883
Migut.M01327	16.56923797	15.58647751	17.64331461
Migut.M01327	16.56923797	15.58647751	17.64331461
Migut.E00570	7.88561923	6.240542742	9.633591946
Migut.A00943	2.226755709	2.08832058	3.004146304
Migut.N00978	45.99156915	54.03639768	43.11587618
Migut.L00443	8.256509934	8.789647814	11.71617058
Migut.F00408	27.3500468	27.78923551	39.95602343
Migut.M00880	15.64424977	13.93849538	16.52536139
Migut.F01228	57.64851481	57.02775408	65.87418444
Migut.J01760	14.96716136	10.83613783	13.43935924
Migut.D00324	33.53167096	20.74040845	32.37840941
Migut.M00850	18.44111891	16.41499301	17.08545095
Migut.B01537	20.00026634	19.22079279	20.28557502
Migut.L00817	3.435200634	1.505746097	3.513619191
Migut.O00580	3.871852804	2.230850018	3.602956778
Migut.D02599	3.565453806	2.507442408	4.246554985
Migut.B00072	30.09967762	30.88996322	35.90219856
Migut.B00072	30.09967762	30.88996322	35.90219856
Migut.N01642	2.363191409	2.616894259	2.459175388
Migut.A00867	17.62168401	12.50791254	12.54751275
Migut.O00475	16.5392263	18.41962568	20.52876846
Migut.L01843	13.29545112	13.45932107	17.78612074
Migut.M01937	37.4424758	27.68617628	36.64091503
Migut.C00400	4.955190592	6.449460668	7.015379404
Migut.B01396	18.09277011	18.04246061	16.97202281
Migut.G00235	57.65208858	63.38447777	38.81436155
Migut.L01194	164.2621434	185.8805793	153.522172
Migut.N00053	34.03228599	23.77552433	37.90899458
Migut.F01234	4.556312138	2.522729863	3.647209588
Migut.N03085	3.931132896	3.727155665	3.091074792
Migut.N03085	3.931132896	3.727155665	3.091074792
Migut.D00556	1.015262489	0.84319278	0.860496635
Migut.D00556	1.015262489	0.84319278	0.860496635
Migut.B00765	82.51270565	92.91469629	99.31802867
Migut.K01469	6.217044753	6.390528137	6.192833023
Migut.N02232	1.185454606	1.870626438	1.257326471
Migut.H00370	10.29905733	11.95342171	14.01205214
Migut.J00154	3.108577473	2.159713523	1.938030589
Migut.D00189	340.3765141	393.2865262	328.6618872
Migut.O00249	133.4970017	100.7235263	136.681357
Migut.M01392	15.54138911	13.31664688	14.20035111
Migut.E00201	18.44919086	16.89250363	16.28143705
Migut.G00992	0.467302496	0.403029704	0.25896705
Migut.J01474	13.55246157	12.92867234	10.73844374
Migut.C01292	11.04409453	9.149716618	13.03213255
Migut.L01704	27.70949056	30.11625253	24.73378819
Migut.N02806	0.837752523	1.714570482	1.508848081
Migut.K01132	15.15248517	15.45084284	14.08331525
Migut.A01154	68.38870441	69.28105646	68.35403124
Migut.A01154	68.38870441	69.28105646	68.35403124
Migut.E00130	3.917353106	2.797403952	4.979134429
Migut.E00130	3.917353106	2.797403952	4.979134429
Migut.B01857	1.509746526	0.886665349	1.968149583
Migut.J00310	1.369215368	1.571071717	1.254656028
Migut.C00332	8.664167359	7.849896529	12.18552143
Migut.C00332	8.664167359	7.849896529	12.18552143
Migut.C00332	8.664167359	7.849896529	12.18552143
Migut.H00440	3.686840447	3.653503342	7.344513582
Migut.J01152	2.202023565	2.310085967	2.365678888
Migut.E01811	8.500424224	10.08267062	9.880812322
Migut.E01811	8.500424224	10.08267062	9.880812322
Migut.N00170	2.132839354	2.08254415	2.387888412
Migut.A00132	35.23859719	30.87232981	42.71270081
Migut.H01626	184.5269081	188.1940664	197.1358024
Migut.B00029	1.487648362	1.111965561	1.36944748
Migut.B00029	1.487648362	1.111965561	1.36944748
Migut.N00037	123.5782248	120.3513537	115.6399504
Migut.M01758	16.08786159	20.80391246	14.39584479
Migut.E00316	43.80867935	52.77657939	44.701697
Migut.H00194	140.8462079	143.9030153	165.8240881
Migut.A00878	8.45847473	7.67622316	8.340177727
Migut.L00160	14.21674079	13.05154725	18.80347956
Migut.H00647	28.27690778	22.99004373	29.84236906
Migut.N01408	2.935198386	3.301095723	4.111712696
Migut.E00284	11.97816131	10.62453542	11.00726185
Migut.O00834	2.093001155	1.303704817	1.675393092
Migut.J00250	7.385990737	9.697621522	8.169269094
Migut.B01190	194.7292636	210.9349996	243.1907776
Migut.F01666	18.80441444	15.09974374	23.66142543
Migut.N03291	3.767876351	2.004149109	4.778295463
Migut.C01203	9.523240062	6.825131672	8.844569455
Migut.C01203	9.523240062	6.825131672	8.844569455
Migut.C01203	9.523240062	6.825131672	8.844569455
Migut.N02601	78.08236488	79.03439365	61.79264582
Migut.H01637	55.89781411	55.49343943	71.07168758
Migut.M01235	0.601326092	0.749117334	1.21196028
Migut.N01828	3.427802091	1.573258099	1.227519264
Migut.F00202	7.025729016	6.738311981	6.882823244
Migut.L01506	2.15713031	2.198700136	2.236896102
Migut.N00369	55.97564975	45.41025238	73.92430258
Migut.O00626	2.812612371	2.710551527	1.592988106
Migut.K00026	4.666489261	4.152427254	3.201774441
